Document_ID,sentences,avg_syllables_per_word,max_syllables,avg_unique_lemmas,avg_unique_lemma_pos,avg_camel_tokens,CEFR
AR_gpt-4o_6_70_1397,14,2.325343372172017,5.0,16.0,16.0,18.785714285714285,B2
AR_gpt-4o_6_70_1398,13,2.310896696821917,7.0,16.384615384615383,16.384615384615383,18.923076923076923,B2
AR_gpt-4o_6_70_1399,15,2.446614936777476,6.0,15.0,15.0,17.733333333333334,B2
AR_gpt-4o_6_70_1400,17,2.403952527520639,5.0,15.235294117647058,15.235294117647058,17.41176470588235,B2
AR_gpt-4o_6_72_1421,13,2.313744135055757,5.0,14.076923076923077,14.076923076923077,17.46153846153846,B1
AR_gpt-4o_6_72_1422,14,2.2719372972020895,5.0,15.285714285714286,15.285714285714286,18.071428571428573,B1
AR_gpt-4o_6_72_1423,9,2.2265458871720734,4.0,17.22222222222222,17.22222222222222,21.88888888888889,B1
AR_gpt-4o_6_72_1424,11,2.3147249622322934,5.0,16.09090909090909,16.272727272727273,19.09090909090909,B1
AR_gpt-4o_6_72_1425,11,2.420057508866966,5.0,14.545454545454545,14.545454545454545,17.09090909090909,B1
AR_gpt-4o_6_72_1426,11,2.3937215800429987,5.0,14.454545454545455,14.454545454545455,17.636363636363637,B1
AR_gpt-4o_6_72_1427,13,2.3977295454671017,5.0,15.0,15.0,18.076923076923077,B1
AR_gpt-4o_6_72_1428,14,2.3227090136754,5.0,14.428571428571429,14.428571428571429,17.571428571428573,B1
AR_gpt-4o_6_72_1429,14,2.294740215433493,5.0,13.714285714285714,13.714285714285714,16.785714285714285,B1
AR_gpt-4o_6_72_1430,14,2.3630267841402293,6.0,14.357142857142858,14.428571428571429,17.214285714285715,B1
AR_gpt-4o_6_72_1431,11,2.414643638554082,5.0,16.09090909090909,16.181818181818183,19.727272727272727,B2
AR_gpt-4o_6_72_1432,19,2.446886708873163,6.0,13.68421052631579,13.68421052631579,16.210526315789473,B2
AR_gpt-4o_6_72_1433,14,2.2749477096281607,6.0,13.928571428571429,13.928571428571429,17.642857142857142,B2
AR_gpt-4o_6_72_1434,14,2.3610539314486685,6.0,14.785714285714286,14.785714285714286,17.571428571428573,B2
AR_gpt-4o_6_72_1435,17,2.3023541188470165,5.0,14.411764705882353,14.411764705882353,17.352941176470587,B2
AR_gpt-4o_6_72_1436,15,2.4934033873675814,6.0,14.466666666666667,14.466666666666667,17.4,B2
AR_gpt-4o_6_72_1437,13,2.319535751279334,5.0,16.846153846153847,16.846153846153847,19.923076923076923,B2
AR_gpt-4o_6_72_1438,15,2.4417591139174895,7.0,15.6,15.6,18.4,B2
AR_gpt-4o_6_72_1439,12,2.349208042416247,5.0,15.666666666666666,15.75,19.666666666666668,B2
AR_gpt-4o_6_72_1440,12,2.376660496588783,5.0,17.583333333333332,17.583333333333332,21.333333333333332,B2
AR_gpt-4o_6_74_1461,13,2.3381117428339264,5.0,17.0,17.0,19.76923076923077,B1
AR_gpt-4o_6_74_1462,12,2.39581148018648,7.0,16.166666666666668,16.166666666666668,18.5,B1
AR_gpt-4o_6_74_1463,12,2.328647134026391,6.0,14.75,14.75,17.166666666666668,B1
AR_gpt-4o_6_74_1464,11,2.40699176577332,5.0,14.818181818181818,14.818181818181818,17.818181818181817,B1
AR_gpt-4o_6_74_1465,12,2.2304247663432393,6.0,17.0,17.0,20.0,B1
AR_gpt-4o_6_74_1466,11,2.4673920495531747,6.0,16.727272727272727,16.727272727272727,19.454545454545453,B1
AR_gpt-4o_6_74_1467,13,2.3075502375954864,6.0,15.384615384615385,15.384615384615385,18.46153846153846,B1
AR_gpt-4o_6_74_1468,10,2.317287475596299,6.0,16.1,16.1,19.3,B1
AR_gpt-4o_6_74_1469,13,2.3751193812934703,6.0,15.615384615384615,15.615384615384615,18.307692307692307,B1
AR_gpt-4o_6_74_1470,11,2.2887038142456095,5.0,16.09090909090909,16.09090909090909,19.636363636363637,B1
AR_gpt-4o_6_74_1471,11,2.250895540326395,5.0,18.09090909090909,18.09090909090909,21.0,B2
AR_gpt-4o_6_74_1472,15,2.296889672971918,6.0,17.533333333333335,17.533333333333335,20.666666666666668,B2
AR_gpt-4o_6_74_1473,13,2.3657405631863835,7.0,19.153846153846153,19.153846153846153,22.46153846153846,B2
AR_gpt-4o_6_74_1474,17,2.282362746852782,6.0,16.41176470588235,16.41176470588235,19.58823529411765,B2
AR_gpt-4o_6_74_1475,15,2.2224463055453096,5.0,15.933333333333334,15.933333333333334,18.6,B2
AR_gpt-4o_6_74_1476,10,2.441607620379999,6.0,20.9,20.9,24.2,B2
AR_gpt-4o_6_74_1477,15,2.339891520416288,6.0,14.8,14.8,17.066666666666666,B2
AR_gpt-4o_6_74_1478,15,2.41692678094852,5.0,17.333333333333332,17.333333333333332,20.466666666666665,B2
AR_gpt-4o_6_74_1479,13,2.353247289763677,7.0,18.384615384615383,18.384615384615383,21.384615384615383,B2
AR_gpt-4o_6_74_1480,15,2.3501224653412027,6.0,17.266666666666666,17.266666666666666,19.866666666666667,B2
AR_gpt-4o_6_80_1581,12,2.2255465652444553,5.0,17.416666666666668,17.416666666666668,20.166666666666668,B1
AR_gpt-4o_6_80_1582,18,2.310848447122957,6.0,13.88888888888889,13.88888888888889,15.722222222222221,B1
AR_gpt-4o_6_80_1583,12,2.2442776994247584,6.0,15.5,15.5,17.583333333333332,B1
AR_gpt-4o_6_80_1584,13,2.267760357003008,5.0,14.923076923076923,14.923076923076923,17.384615384615383,B1
AR_gpt-4o_6_80_1585,14,2.2738086901427237,5.0,12.642857142857142,12.642857142857142,14.5,B1
AR_gpt-4o_6_80_1586,13,2.274521312021312,5.0,14.615384615384615,14.615384615384615,16.692307692307693,B1
AR_gpt-4o_6_80_1587,10,2.121697371256195,5.0,15.3,15.3,17.3,B1
AR_gpt-4o_6_80_1588,13,2.307717501796449,6.0,14.153846153846153,14.153846153846153,16.153846153846153,B1
AR_gpt-4o_6_80_1589,15,2.3428747902660945,5.0,12.933333333333334,12.933333333333334,14.933333333333334,B1
AR_gpt-4o_6_80_1590,13,2.277969008116067,5.0,15.923076923076923,15.923076923076923,18.153846153846153,B1
AR_gpt-4o_6_80_1591,13,2.3757345404502597,6.0,16.384615384615383,16.384615384615383,18.53846153846154,B2
AR_gpt-4o_6_80_1592,14,2.2011354962178715,6.0,15.285714285714286,15.285714285714286,17.357142857142858,B2
AR_gpt-4o_6_80_1593,13,2.362905539658933,6.0,13.76923076923077,13.76923076923077,16.076923076923077,B2
AR_gpt-4o_6_80_1594,14,2.2735347414504146,7.0,18.285714285714285,18.357142857142858,21.357142857142858,B2
AR_gpt-4o_6_80_1595,15,2.315267810047996,5.0,17.133333333333333,17.2,19.666666666666668,B2
AR_gpt-4o_6_80_1596,15,2.3689379651995752,5.0,15.8,15.8,18.266666666666666,B2
AR_gpt-4o_6_80_1597,15,2.3144450587252448,6.0,15.933333333333334,15.933333333333334,18.6,B2
AR_gpt-4o_6_80_1598,13,2.2995097150842807,5.0,17.0,17.0,19.923076923076923,B2
AR_gpt-4o_6_80_1599,18,2.352180778935165,5.0,14.61111111111111,14.61111111111111,16.555555555555557,B2
AR_gpt-4o_6_80_1600,15,2.2917719480954775,6.0,17.333333333333332,17.4,19.533333333333335,B2
AR_gpt-4o_7_100_1981,14,2.4400839083639836,5.0,14.928571428571429,14.928571428571429,17.285714285714285,B1
AR_gpt-4o_7_100_1982,15,2.424960961524429,5.0,13.533333333333333,13.533333333333333,15.2,B1
AR_gpt-4o_7_100_1983,15,2.4784044289044287,5.0,13.2,13.2,15.0,B1
AR_gpt-4o_7_100_1984,17,2.3024099266746325,5.0,12.647058823529411,12.647058823529411,14.470588235294118,B1
AR_gpt-4o_7_100_1985,10,2.644894907723855,6.0,15.1,15.1,17.5,B1
AR_gpt-4o_7_100_1986,12,2.5737608456358454,5.0,14.083333333333334,14.083333333333334,16.666666666666668,B1
AR_gpt-4o_7_100_1987,14,2.4152110025092113,5.0,16.428571428571427,16.428571428571427,18.785714285714285,B1
AR_gpt-4o_7_100_1988,15,2.458194641615694,5.0,13.133333333333333,13.133333333333333,15.133333333333333,B1
AR_gpt-4o_7_100_1989,15,2.501717595270227,5.0,13.666666666666666,13.666666666666666,16.0,B1
AR_gpt-4o_7_100_1990,17,2.520891690009337,5.0,12.058823529411764,12.058823529411764,13.705882352941176,B1
AR_gpt-4o_7_100_1991,14,2.376001775716103,5.0,17.142857142857142,17.214285714285715,19.785714285714285,B2
AR_gpt-4o_7_100_1992,15,2.445626218367166,6.0,18.2,18.2,20.733333333333334,B2
AR_gpt-4o_7_100_1993,18,2.4715857729015624,5.0,14.166666666666666,14.166666666666666,16.055555555555557,B2
AR_gpt-4o_7_100_1994,16,2.580129458926866,5.0,15.0625,15.0625,17.6875,B2
AR_gpt-4o_7_100_1995,17,2.4544861232577495,7.0,14.0,14.0,16.529411764705884,B2
AR_gpt-4o_7_100_1996,13,2.428091139629601,5.0,16.923076923076923,16.923076923076923,19.692307692307693,B2
AR_gpt-4o_7_100_1997,15,2.3671009737384754,5.0,15.266666666666667,15.266666666666667,17.8,B2
AR_gpt-4o_7_100_1998,18,2.39603314260177,5.0,14.055555555555555,14.055555555555555,16.555555555555557,B2
AR_gpt-4o_7_100_1999,15,2.3864003394266553,5.0,16.466666666666665,16.466666666666665,18.466666666666665,B2
AR_gpt-4o_7_100_2000,13,2.5222991162081216,6.0,16.384615384615383,16.384615384615383,19.0,B2
AR_gpt-4o_7_102_2021,14,2.361759899641368,5.0,16.857142857142858,16.857142857142858,19.714285714285715,C1
AR_gpt-4o_7_102_2022,14,2.3681894485189487,5.0,16.571428571428573,16.571428571428573,19.214285714285715,C1
AR_gpt-4o_7_102_2023,14,2.292319946013002,5.0,16.5,16.5,19.714285714285715,C1
AR_gpt-4o_7_102_2024,13,2.2591206064794496,5.0,16.923076923076923,16.923076923076923,20.307692307692307,C1
AR_gpt-4o_7_102_2025,18,2.280369870211201,5.0,14.722222222222221,14.722222222222221,17.38888888888889,C1
AR_gpt-4o_7_102_2026,10,2.3716766436367545,5.0,19.1,19.1,22.7,C1
AR_gpt-4o_7_102_2027,16,2.281788584066618,5.0,17.0625,17.0625,19.75,C1
AR_gpt-4o_7_102_2028,14,2.3643344458995723,5.0,16.571428571428573,16.571428571428573,19.214285714285715,C1
AR_gpt-4o_7_102_2029,15,2.382718659393582,5.0,16.533333333333335,16.533333333333335,19.333333333333332,C1
AR_gpt-4o_7_102_2030,13,2.3836059495723743,5.0,18.307692307692307,18.307692307692307,21.692307692307693,C1
AR_gpt-4o_7_102_2031,14,2.2935945145261916,5.0,19.571428571428573,19.571428571428573,23.714285714285715,C2
AR_gpt-4o_7_102_2032,18,2.3703538437349065,5.0,15.777777777777779,15.777777777777779,18.72222222222222,C2
AR_gpt-4o_7_102_2033,16,2.418676624552983,7.0,15.0,15.0,17.625,C2
AR_gpt-4o_7_102_2034,19,2.390339431878502,6.0,18.36842105263158,18.36842105263158,21.263157894736842,C2
AR_gpt-4o_7_102_2035,15,2.257604429387038,5.0,16.933333333333334,16.933333333333334,20.266666666666666,C2
AR_gpt-4o_7_102_2036,14,2.2851728258064563,5.0,17.214285714285715,17.214285714285715,20.071428571428573,C2
AR_gpt-4o_7_102_2037,15,2.406245009384059,5.0,17.8,17.8,21.333333333333332,C2
AR_gpt-4o_7_102_2038,18,2.300649065599485,5.0,15.444444444444445,15.444444444444445,18.77777777777778,C2
AR_gpt-4o_7_102_2039,17,2.289581408915319,7.0,15.294117647058824,15.294117647058824,18.41176470588235,C2
AR_gpt-4o_7_102_2040,11,2.331809425171434,5.0,19.363636363636363,19.363636363636363,23.09090909090909,C2
AR_gpt-4o_7_105_2081,15,2.4740527566688555,7.0,16.666666666666668,16.666666666666668,19.733333333333334,C1
AR_gpt-4o_7_105_2082,14,2.3902491150322285,6.0,17.714285714285715,17.714285714285715,21.0,C1
AR_gpt-4o_7_105_2083,14,2.3150751935042146,5.0,17.214285714285715,17.214285714285715,20.5,C1
AR_gpt-4o_7_105_2084,15,2.2638046052674534,5.0,17.6,17.6,21.0,C1
AR_gpt-4o_7_105_2085,16,2.3063604674479286,5.0,17.1875,17.1875,20.0,C1
AR_gpt-4o_7_105_2086,14,2.369575150567713,5.0,16.785714285714285,16.785714285714285,19.857142857142858,C1
AR_gpt-4o_7_105_2087,14,2.207144996492287,5.0,16.357142857142858,16.357142857142858,19.357142857142858,C1
AR_gpt-4o_7_105_2088,15,2.3988630591687867,5.0,15.133333333333333,15.133333333333333,18.133333333333333,C1
AR_gpt-4o_7_105_2089,15,2.346667084927954,6.0,17.466666666666665,17.466666666666665,20.6,C1
AR_gpt-4o_7_105_2090,15,2.2610603285603283,5.0,16.266666666666666,16.266666666666666,19.2,C1
AR_gpt-4o_7_105_2091,15,2.330829762829763,5.0,15.133333333333333,15.133333333333333,18.2,C2
AR_gpt-4o_7_105_2092,18,2.2211516821426747,5.0,16.77777777777778,16.77777777777778,19.833333333333332,C2
AR_gpt-4o_7_105_2093,15,2.4083788725893984,7.0,17.733333333333334,17.733333333333334,21.2,C2
AR_gpt-4o_7_105_2094,15,2.3999367625838213,5.0,17.266666666666666,17.266666666666666,20.4,C2
AR_gpt-4o_7_105_2095,14,2.357137403016126,6.0,18.142857142857142,18.142857142857142,21.214285714285715,C2
AR_gpt-4o_7_105_2096,14,2.3374444574035107,5.0,16.714285714285715,16.714285714285715,20.142857142857142,C2
AR_gpt-4o_7_105_2097,16,2.3529074102990846,5.0,18.4375,18.4375,21.25,C2
AR_gpt-4o_7_105_2098,18,2.3522122844160354,6.0,14.333333333333334,14.333333333333334,17.055555555555557,C2
AR_gpt-4o_7_105_2099,16,2.3350392150054264,6.0,19.0,19.0,22.0,C2
AR_gpt-4o_7_105_2100,17,2.3475017376742926,5.0,16.11764705882353,16.11764705882353,18.941176470588236,C2
AR_gpt-4o_7_110_2181,14,2.3076016443366645,5.0,15.0,15.0,17.0,C1
AR_gpt-4o_7_110_2182,16,2.4051134476226386,6.0,16.0,16.0,19.25,C1
AR_gpt-4o_7_110_2183,15,2.4719821925256706,5.0,15.0,15.0,17.733333333333334,C1
AR_gpt-4o_7_110_2184,17,2.391381968582209,5.0,15.588235294117647,15.588235294117647,18.058823529411764,C1
AR_gpt-4o_7_110_2185,15,2.4056433398640964,5.0,16.666666666666668,16.666666666666668,19.733333333333334,C1
AR_gpt-4o_7_110_2186,14,2.447598178187279,6.0,16.357142857142858,16.357142857142858,18.928571428571427,C1
AR_gpt-4o_7_110_2187,18,2.42365613417084,5.0,13.555555555555555,13.555555555555555,16.666666666666668,C1
AR_gpt-4o_7_110_2188,15,2.4496162167800346,6.0,15.533333333333333,15.533333333333333,18.133333333333333,C1
AR_gpt-4o_7_110_2189,16,2.388552658877463,5.0,15.1875,15.1875,18.0,C1
AR_gpt-4o_7_110_2190,15,2.35973814970719,5.0,14.333333333333334,14.333333333333334,16.933333333333334,C1
AR_gpt-4o_7_110_2191,10,2.443005917296535,5.0,20.9,20.9,24.6,C2
AR_gpt-4o_7_110_2192,15,2.3931894467188584,5.0,14.8,14.8,16.8,C2
AR_gpt-4o_7_110_2193,18,2.4083409692124413,5.0,14.722222222222221,14.722222222222221,16.944444444444443,C2
AR_gpt-4o_7_110_2194,13,2.4726153019270427,6.0,18.53846153846154,18.53846153846154,21.615384615384617,C2
AR_gpt-4o_7_110_2195,12,2.241325225919628,5.0,19.583333333333332,19.583333333333332,24.166666666666668,C2
AR_gpt-4o_7_110_2196,20,2.3960186092287485,5.0,13.15,13.15,15.65,C2
AR_gpt-4o_7_110_2197,19,2.470144718678204,6.0,13.578947368421053,13.578947368421053,16.210526315789473,C2
AR_gpt-4o_7_110_2198,17,2.38799991284896,6.0,15.647058823529411,15.647058823529411,18.058823529411764,C2
AR_gpt-4o_7_110_2199,17,2.2850524831812393,5.0,15.294117647058824,15.294117647058824,18.529411764705884,C2
AR_gpt-4o_7_110_2200,21,2.3027474764493783,5.0,15.142857142857142,15.142857142857142,18.047619047619047,C2
AR_gpt-4o_7_117_2321,15,2.548315271239599,6.0,19.733333333333334,19.733333333333334,23.6,C1
AR_gpt-4o_7_117_2322,15,2.4297657021341235,6.0,18.466666666666665,18.466666666666665,21.466666666666665,C1
AR_gpt-4o_7_117_2323,16,2.5030829870056843,6.0,19.1875,19.1875,22.25,C1
AR_gpt-4o_7_117_2324,14,2.5225597345961797,6.0,20.214285714285715,20.214285714285715,23.214285714285715,C1
AR_gpt-4o_7_117_2325,15,2.506631295606955,6.0,17.8,17.8,20.933333333333334,C1
AR_gpt-4o_7_117_2326,16,2.3869928828808304,6.0,16.125,16.1875,19.0,C1
AR_gpt-4o_7_117_2327,16,2.382298258608271,5.0,17.6875,17.75,20.9375,C1
AR_gpt-4o_7_117_2328,17,2.492697537493567,6.0,15.764705882352942,15.764705882352942,18.294117647058822,C1
AR_gpt-4o_7_117_2329,16,2.4536584018988172,6.0,16.8125,16.8125,19.625,C1
AR_gpt-4o_7_117_2330,16,2.5084381550305213,5.0,17.25,17.25,20.3125,C1
AR_gpt-4o_7_117_2331,16,2.363056924252492,5.0,16.8125,16.8125,19.4375,C2
AR_gpt-4o_7_117_2332,14,2.5212832133754968,6.0,18.5,18.5,22.142857142857142,C2
AR_gpt-4o_7_117_2333,17,2.413579423672303,6.0,19.941176470588236,19.941176470588236,22.764705882352942,C2
AR_gpt-4o_7_117_2334,14,2.491846604681893,6.0,19.428571428571427,19.5,22.714285714285715,C2
AR_gpt-4o_7_117_2335,18,2.4294805183163306,7.0,16.833333333333332,16.833333333333332,19.27777777777778,C2
AR_gpt-4o_7_117_2336,15,2.409844147837193,6.0,16.866666666666667,16.866666666666667,20.533333333333335,C2
AR_gpt-4o_7_117_2337,17,2.4796883325615324,5.0,20.235294117647058,20.235294117647058,23.823529411764707,C2
AR_gpt-4o_7_117_2338,19,2.4220888556490143,7.0,17.210526315789473,17.210526315789473,20.894736842105264,C2
AR_gpt-4o_7_117_2339,17,2.3523262749593137,5.0,18.058823529411764,18.058823529411764,21.470588235294116,C2
AR_gpt-4o_7_117_2340,17,2.300588605207329,7.0,16.352941176470587,16.352941176470587,19.235294117647058,C2
AR_gpt-4o_7_122_2421,13,2.4106551511915884,5.0,16.692307692307693,16.692307692307693,19.76923076923077,C1
AR_gpt-4o_7_122_2422,12,2.5245139807791936,6.0,21.0,21.083333333333332,23.833333333333332,C1
AR_gpt-4o_7_122_2423,14,2.431767094141428,5.0,16.357142857142858,16.357142857142858,19.357142857142858,C1
AR_gpt-4o_7_122_2424,14,2.4934152268893777,5.0,18.142857142857142,18.142857142857142,20.785714285714285,C1
AR_gpt-4o_7_122_2425,12,2.3137592026136917,5.0,17.416666666666668,17.416666666666668,20.333333333333332,C1
AR_gpt-4o_7_122_2426,16,2.4518862575688023,5.0,14.9375,14.9375,17.9375,C1
AR_gpt-4o_7_122_2427,16,2.3739507921392344,6.0,18.5625,18.5625,21.625,C1
AR_gpt-4o_7_122_2428,13,2.492771501019583,6.0,19.23076923076923,19.23076923076923,22.23076923076923,C1
AR_gpt-4o_7_122_2429,12,2.374888456178157,5.0,21.083333333333332,21.083333333333332,24.916666666666668,C1
AR_gpt-4o_7_122_2430,13,2.4841987735611215,6.0,18.923076923076923,18.923076923076923,22.307692307692307,C1
AR_gpt-4o_7_122_2431,15,2.4052824253351637,5.0,20.066666666666666,20.066666666666666,23.333333333333332,C2
AR_gpt-4o_7_122_2432,14,2.4755478715077386,6.0,18.785714285714285,18.785714285714285,21.428571428571427,C2
AR_gpt-4o_7_122_2433,11,2.4171289426136386,6.0,23.0,23.0,26.545454545454547,C2
AR_gpt-4o_7_122_2434,17,2.440067390267718,5.0,15.764705882352942,15.764705882352942,18.352941176470587,C2
AR_gpt-4o_7_122_2435,13,2.4295766533725933,6.0,18.0,18.0,20.692307692307693,C2
AR_gpt-4o_7_122_2436,14,2.337346327904565,5.0,20.785714285714285,20.785714285714285,24.142857142857142,C2
AR_gpt-4o_7_122_2437,15,2.448869814097301,6.0,18.466666666666665,18.466666666666665,21.333333333333332,C2
AR_gpt-4o_7_122_2438,15,2.3413276592688357,7.0,18.333333333333332,18.333333333333332,21.266666666666666,C2
AR_gpt-4o_7_122_2439,16,2.3707754857409085,5.0,18.375,18.375,21.25,C2
AR_gpt-4o_7_122_2440,14,2.4189589195023977,5.0,19.5,19.5,22.571428571428573,C2
AR_gpt-4o_7_123_2441,14,2.351941624922005,5.0,18.642857142857142,18.642857142857142,22.428571428571427,C1
AR_gpt-4o_7_123_2442,15,2.275450299763801,5.0,17.333333333333332,17.333333333333332,20.266666666666666,C1
AR_gpt-4o_7_123_2443,17,2.4458118051539106,5.0,15.882352941176471,15.941176470588236,18.294117647058822,C1
AR_gpt-4o_7_123_2444,13,2.4040163900817832,5.0,16.23076923076923,16.23076923076923,18.923076923076923,C1
AR_gpt-4o_7_123_2445,14,2.449868282588871,7.0,17.0,17.0,20.214285714285715,C1
AR_gpt-4o_7_123_2446,13,2.4349606866805544,5.0,19.692307692307693,19.692307692307693,22.76923076923077,C1
AR_gpt-4o_7_123_2447,11,2.451891626891627,6.0,21.545454545454547,21.545454545454547,26.181818181818183,C1
AR_gpt-4o_7_123_2448,13,2.4571838242142765,6.0,17.615384615384617,17.615384615384617,20.76923076923077,C1
AR_gpt-4o_7_123_2449,16,2.354014589661369,5.0,16.9375,16.9375,19.8125,C1
AR_gpt-4o_7_123_2450,16,2.437270178705454,5.0,16.875,16.875,20.125,C1
AR_gpt-4o_7_123_2451,15,2.4577517990361124,6.0,18.333333333333332,18.333333333333332,21.866666666666667,C2
AR_gpt-4o_7_123_2452,16,2.4237491675435248,5.0,17.9375,17.9375,21.0,C2
AR_gpt-4o_7_123_2453,13,2.329375217034054,5.0,20.307692307692307,20.307692307692307,23.923076923076923,C2
AR_gpt-4o_7_123_2454,16,2.2969598163918983,6.0,15.5,15.5,18.125,C2
AR_gpt-4o_7_123_2455,15,2.33605088889972,5.0,18.666666666666668,18.666666666666668,22.2,C2
AR_gpt-4o_7_123_2456,15,2.4835501650052736,5.0,17.266666666666666,17.266666666666666,20.133333333333333,C2
AR_gpt-4o_7_123_2457,12,2.36691749559649,6.0,21.75,21.75,25.583333333333332,C2
AR_gpt-4o_7_123_2458,15,2.42584880805469,6.0,18.133333333333333,18.133333333333333,21.066666666666666,C2
AR_gpt-4o_7_123_2459,15,2.530285234089582,5.0,17.066666666666666,17.066666666666666,20.0,C2
AR_gpt-4o_7_123_2460,14,2.4025167359914152,5.0,17.928571428571427,17.928571428571427,21.0,C2
AR_gpt-4o_7_125_2481,13,2.3472469454320635,6.0,18.0,18.0,20.846153846153847,C1
AR_gpt-4o_7_125_2482,14,2.388846447669977,5.0,15.071428571428571,15.071428571428571,17.285714285714285,C1
AR_gpt-4o_7_125_2483,14,2.329442607082359,6.0,20.5,20.5,24.0,C1
AR_gpt-4o_7_125_2484,12,2.379838351904747,5.0,19.75,19.75,22.5,C1
AR_gpt-4o_7_125_2485,15,2.2775802526544218,5.0,16.533333333333335,16.533333333333335,19.0,C1
AR_gpt-4o_7_125_2486,15,2.3691460251052163,5.0,16.533333333333335,16.533333333333335,19.333333333333332,C1
AR_gpt-4o_7_125_2487,16,2.209695853668357,5.0,18.375,18.375,21.125,C1
AR_gpt-4o_7_125_2488,13,2.3544381000263352,5.0,19.76923076923077,19.76923076923077,23.076923076923077,C1
AR_gpt-4o_7_125_2489,14,2.331184382312202,5.0,16.857142857142858,16.857142857142858,19.5,C1
AR_gpt-4o_7_125_2490,15,2.299074945522314,6.0,15.866666666666667,15.866666666666667,18.466666666666665,C1
AR_gpt-4o_7_125_2491,16,2.3244535193304374,5.0,19.0,19.0,21.9375,C2
AR_gpt-4o_7_125_2492,18,2.4409467894351646,5.0,19.61111111111111,19.61111111111111,22.11111111111111,C2
AR_gpt-4o_7_125_2493,18,2.275908553730378,6.0,16.11111111111111,16.11111111111111,18.61111111111111,C2
AR_gpt-4o_7_125_2494,18,2.3682659248724613,5.0,17.5,17.5,20.72222222222222,C2
AR_gpt-4o_7_125_2495,15,2.330130114115621,7.0,18.266666666666666,18.266666666666666,21.533333333333335,C2
AR_gpt-4o_7_125_2496,14,2.3745453173677267,6.0,19.142857142857142,19.142857142857142,22.285714285714285,C2
AR_gpt-4o_7_125_2497,17,2.426930520097382,6.0,18.529411764705884,18.529411764705884,20.764705882352942,C2
AR_gpt-4o_7_125_2498,13,2.419855672971375,7.0,18.53846153846154,18.53846153846154,21.615384615384617,C2
AR_gpt-4o_7_125_2499,13,2.250009673437793,5.0,17.923076923076923,17.923076923076923,20.846153846153847,C2
AR_gpt-4o_7_125_2500,17,2.3570927434932325,6.0,17.529411764705884,17.529411764705884,20.11764705882353,C2
AR_gpt-4o_7_127_2521,18,2.4884822993305513,5.0,15.333333333333334,15.38888888888889,17.666666666666668,C1
AR_gpt-4o_7_127_2522,15,2.509880754257184,5.0,14.733333333333333,14.8,17.133333333333333,C1
AR_gpt-4o_7_127_2523,13,2.4687632915426545,5.0,15.923076923076923,15.923076923076923,18.46153846153846,C1
AR_gpt-4o_7_127_2524,12,2.416307389269346,5.0,18.0,18.0,20.75,C1
AR_gpt-4o_7_127_2525,14,2.4957847299759064,5.0,15.857142857142858,15.857142857142858,18.071428571428573,C1
AR_gpt-4o_7_127_2526,15,2.5299369206188205,7.0,17.933333333333334,18.0,20.533333333333335,C1
AR_gpt-4o_7_127_2527,18,2.463738067290053,5.0,15.055555555555555,15.055555555555555,17.333333333333332,C1
AR_gpt-4o_7_127_2528,12,2.443042577574059,7.0,17.166666666666668,17.166666666666668,19.666666666666668,C1
AR_gpt-4o_7_127_2529,15,2.564585396085396,5.0,16.866666666666667,16.933333333333334,19.6,C1
AR_gpt-4o_7_127_2530,15,2.507430425783367,5.0,16.466666666666665,16.466666666666665,19.266666666666666,C1
AR_gpt-4o_7_127_2531,14,2.4943811798614886,6.0,17.571428571428573,17.642857142857142,19.642857142857142,C2
AR_gpt-4o_7_127_2532,14,2.5360818089457546,6.0,16.571428571428573,16.571428571428573,18.857142857142858,C2
AR_gpt-4o_7_127_2533,17,2.3805593099710745,5.0,15.058823529411764,15.058823529411764,17.294117647058822,C2
AR_gpt-4o_7_127_2534,12,2.457697876598805,5.0,19.416666666666668,19.416666666666668,22.0,C2
AR_gpt-4o_7_127_2535,15,2.5618293302645165,5.0,17.066666666666666,17.066666666666666,19.8,C2
AR_gpt-4o_7_127_2536,14,2.501823423517364,5.0,18.071428571428573,18.071428571428573,21.071428571428573,C2
AR_gpt-4o_7_127_2537,13,2.5149900845272892,5.0,18.692307692307693,18.692307692307693,21.46153846153846,C2
AR_gpt-4o_7_127_2538,14,2.4952682827516974,6.0,17.214285714285715,17.214285714285715,19.714285714285715,C2
AR_gpt-4o_7_127_2539,17,2.492633755133755,5.0,16.58823529411765,16.647058823529413,19.058823529411764,C2
AR_gpt-4o_7_127_2540,13,2.3739953314602524,5.0,19.153846153846153,19.153846153846153,21.46153846153846,C2
AR_gpt-4o_7_13_241,13,2.4431318681318683,5.0,6.3076923076923075,6.3076923076923075,7.461538461538462,A1
AR_gpt-4o_7_13_242,12,2.416170634920635,4.0,5.833333333333333,5.833333333333333,7.0,A1
AR_gpt-4o_7_13_243,13,2.620054945054945,5.0,6.461538461538462,6.461538461538462,8.0,A1
AR_gpt-4o_7_13_244,11,2.4792404565131836,5.0,6.909090909090909,6.909090909090909,8.818181818181818,A1
AR_gpt-4o_7_13_245,10,2.4315567765567767,6.0,8.5,8.5,10.2,A1
AR_gpt-4o_7_13_246,17,2.5802521008403363,5.0,5.411764705882353,5.411764705882353,6.588235294117647,A1
AR_gpt-4o_7_13_247,11,2.377020202020202,5.0,6.636363636363637,6.636363636363637,7.818181818181818,A1
