ID,CEFR
AR_gpt-4o_15_108_2148,C1
AR_gpt-4o_15_108_2149,C1
AR_gpt-4o_15_108_2150,C1
AR_gpt-4o_15_108_2151,C2
AR_gpt-4o_15_108_2152,C2
AR_gpt-4o_15_108_2153,C2
AR_gpt-4o_15_108_2154,C2
AR_gpt-4o_15_108_2155,C2
AR_gpt-4o_15_108_2156,C2
AR_gpt-4o_15_108_2157,C2
AR_gpt-4o_15_108_2158,C2
AR_gpt-4o_15_108_2159,C2
AR_gpt-4o_15_108_2160,C2
AR_gpt-4o_6_109_2161,C1
AR_gpt-4o_6_109_2162,C1
AR_gpt-4o_6_109_2163,C1
AR_gpt-4o_6_109_2164,C1
AR_gpt-4o_6_109_2165,C1
AR_gpt-4o_6_109_2166,C1
AR_gpt-4o_6_109_2167,C1
AR_gpt-4o_6_109_2168,C1
AR_gpt-4o_6_109_2169,C1
AR_gpt-4o_6_109_2170,C1
AR_gpt-4o_6_109_2171,C2
AR_gpt-4o_6_109_2172,C2
AR_gpt-4o_6_109_2173,C2
AR_gpt-4o_6_109_2174,C2
AR_gpt-4o_6_109_2175,C2
AR_gpt-4o_6_109_2176,C2
AR_gpt-4o_6_109_2177,C2
AR_gpt-4o_6_109_2178,C2
AR_gpt-4o_6_109_2179,C2
AR_gpt-4o_6_109_2180,C2
AR_gpt-4o_7_110_2181,C1
AR_gpt-4o_7_110_2182,C1
AR_gpt-4o_7_110_2183,C1
AR_gpt-4o_7_110_2184,C1
AR_gpt-4o_7_110_2185,C1
AR_gpt-4o_7_110_2186,C1
AR_gpt-4o_7_110_2187,C1
AR_gpt-4o_7_110_2188,C1
AR_gpt-4o_7_110_2189,C1
AR_gpt-4o_7_110_2190,C1
AR_gpt-4o_7_110_2191,C2
AR_gpt-4o_7_110_2192,C2
AR_gpt-4o_7_110_2193,C2
AR_gpt-4o_7_110_2194,C2
AR_gpt-4o_7_110_2195,C2
AR_gpt-4o_7_110_2196,C2
AR_gpt-4o_7_110_2197,C2
AR_gpt-4o_7_110_2198,C2
AR_gpt-4o_7_110_2199,C2
AR_gpt-4o_7_110_2200,C2
AR_gpt-4o_5_111_2201,C1
AR_gpt-4o_5_111_2202,C1
AR_gpt-4o_5_111_2203,C1
AR_gpt-4o_5_111_2204,C1
AR_gpt-4o_5_111_2205,C1
AR_gpt-4o_5_111_2206,C1
AR_gpt-4o_5_111_2207,C1
AR_gpt-4o_5_111_2208,C1
AR_gpt-4o_5_111_2209,C1
AR_gpt-4o_5_111_2210,C1
AR_gpt-4o_5_111_2211,C2
AR_gpt-4o_5_111_2212,C2
AR_gpt-4o_5_111_2213,C2
AR_gpt-4o_5_111_2214,C2
AR_gpt-4o_5_111_2215,C2
AR_gpt-4o_5_111_2216,C2
AR_gpt-4o_5_111_2217,C2
AR_gpt-4o_5_111_2218,C2
AR_gpt-4o_5_111_2219,C2
AR_gpt-4o_5_111_2220,C2
AR_gpt-4o_6_112_2221,C1
AR_gpt-4o_6_112_2222,C1
AR_gpt-4o_6_112_2223,C1
AR_gpt-4o_6_112_2224,C1
AR_gpt-4o_6_112_2225,C1
AR_gpt-4o_6_112_2226,C1
AR_gpt-4o_6_112_2227,C1
AR_gpt-4o_6_112_2228,C1
AR_gpt-4o_6_112_2229,C1
AR_gpt-4o_6_112_2230,C1
AR_gpt-4o_6_112_2231,C2
AR_gpt-4o_6_112_2232,C2
AR_gpt-4o_6_112_2233,C2
AR_gpt-4o_6_112_2234,C2
AR_gpt-4o_6_112_2235,C2
AR_gpt-4o_6_112_2236,C2
AR_gpt-4o_6_112_2237,C2
AR_gpt-4o_6_112_2238,C2
AR_gpt-4o_6_112_2239,C2
AR_gpt-4o_6_112_2240,C2
AR_gpt-4o_15_113_2241,C1
AR_gpt-4o_15_113_2242,C1
AR_gpt-4o_15_113_2243,C1
AR_gpt-4o_15_113_2244,C1
AR_gpt-4o_15_113_2245,C1
AR_gpt-4o_15_113_2246,C1
AR_gpt-4o_15_113_2247,C1
AR_gpt-4o_15_113_2248,C1
AR_gpt-4o_15_113_2249,C1
AR_gpt-4o_15_113_2250,C1
AR_gpt-4o_15_113_2251,C2
AR_gpt-4o_15_113_2252,C2
AR_gpt-4o_15_113_2253,C2
AR_gpt-4o_15_113_2254,C2
AR_gpt-4o_15_113_2255,C2
AR_gpt-4o_15_113_2256,C2
AR_gpt-4o_15_113_2257,C2
AR_gpt-4o_15_113_2258,C2
AR_gpt-4o_15_113_2259,C2
AR_gpt-4o_15_113_2260,C2
AR_gpt-4o_5_114_2261,C1
AR_gpt-4o_5_114_2262,C1
AR_gpt-4o_5_114_2263,C1
AR_gpt-4o_5_114_2264,C1
AR_gpt-4o_5_114_2265,C1
AR_gpt-4o_5_114_2266,C1
AR_gpt-4o_5_114_2267,C1
AR_gpt-4o_5_114_2268,C1
AR_gpt-4o_5_114_2269,C1
AR_gpt-4o_5_114_2270,C1
AR_gpt-4o_5_114_2271,C2
AR_gpt-4o_5_114_2272,C2
AR_gpt-4o_5_114_2273,C2
AR_gpt-4o_5_114_2274,C2
AR_gpt-4o_5_114_2275,C2
AR_gpt-4o_5_114_2276,C2
AR_gpt-4o_5_114_2277,C2
AR_gpt-4o_5_114_2278,C2
AR_gpt-4o_5_114_2279,C2
AR_gpt-4o_5_114_2280,C2
AR_gpt-4o_15_115_2281,C1
AR_gpt-4o_15_115_2282,C1
AR_gpt-4o_15_115_2283,C1
AR_gpt-4o_15_115_2284,C1
AR_gpt-4o_15_115_2285,C1
AR_gpt-4o_15_115_2286,C1
AR_gpt-4o_15_115_2287,C1
AR_gpt-4o_15_115_2288,C1
AR_gpt-4o_15_115_2289,C1
AR_gpt-4o_15_115_2290,C1
AR_gpt-4o_15_115_2291,C2
AR_gpt-4o_15_115_2292,C2
AR_gpt-4o_15_115_2293,C2
AR_gpt-4o_15_115_2294,C2
AR_gpt-4o_15_115_2295,C2
AR_gpt-4o_15_115_2296,C2
AR_gpt-4o_15_115_2297,C2
AR_gpt-4o_15_115_2298,C2
AR_gpt-4o_15_115_2299,C2
AR_gpt-4o_15_115_2300,C2
AR_gpt-4o_5_116_2301,C1
AR_gpt-4o_5_116_2302,C1
AR_gpt-4o_5_116_2303,C1
AR_gpt-4o_5_116_2304,C1
AR_gpt-4o_5_116_2305,C1
AR_gpt-4o_5_116_2306,C1
AR_gpt-4o_5_116_2307,C1
AR_gpt-4o_5_116_2308,C1
AR_gpt-4o_5_116_2309,C1
AR_gpt-4o_5_116_2310,C1
AR_gpt-4o_5_116_2311,C2
AR_gpt-4o_5_116_2312,C2
AR_gpt-4o_5_116_2313,C2
AR_gpt-4o_5_116_2314,C2
AR_gpt-4o_5_116_2315,C2
AR_gpt-4o_5_116_2316,C2
AR_gpt-4o_5_116_2317,C2
AR_gpt-4o_5_116_2318,C2
AR_gpt-4o_5_116_2319,C2
AR_gpt-4o_5_116_2320,C2
AR_gpt-4o_7_117_2321,C1
AR_gpt-4o_7_117_2322,C1
AR_gpt-4o_7_117_2323,C1
AR_gpt-4o_7_117_2324,C1
AR_gpt-4o_7_117_2325,C1
AR_gpt-4o_7_117_2326,C1
AR_gpt-4o_7_117_2327,C1
AR_gpt-4o_7_117_2328,C1
AR_gpt-4o_7_117_2329,C1
AR_gpt-4o_7_117_2330,C1
AR_gpt-4o_7_117_2331,C2
AR_gpt-4o_7_117_2332,C2
AR_gpt-4o_7_117_2333,C2
AR_gpt-4o_7_117_2334,C2
AR_gpt-4o_7_117_2335,C2
AR_gpt-4o_7_117_2336,C2
AR_gpt-4o_7_117_2337,C2
AR_gpt-4o_7_117_2338,C2
AR_gpt-4o_7_117_2339,C2
AR_gpt-4o_7_117_2340,C2
AR_gpt-4o_6_118_2341,C1
AR_gpt-4o_6_118_2342,C1
AR_gpt-4o_6_118_2343,C1
AR_gpt-4o_6_118_2344,C1
AR_gpt-4o_6_118_2345,C1
AR_gpt-4o_6_118_2346,C1
AR_gpt-4o_6_118_2347,C1
AR_gpt-4o_6_118_2348,C1
AR_gpt-4o_6_118_2349,C1
AR_gpt-4o_6_118_2350,C1
AR_gpt-4o_6_118_2351,C2
AR_gpt-4o_6_118_2352,C2
AR_gpt-4o_6_118_2353,C2
AR_gpt-4o_6_118_2354,C2
AR_gpt-4o_6_118_2355,C2
AR_gpt-4o_6_118_2356,C2
AR_gpt-4o_6_118_2357,C2
AR_gpt-4o_6_118_2358,C2
AR_gpt-4o_6_118_2359,C2
AR_gpt-4o_6_118_2360,C2
AR_gpt-4o_5_119_2361,C1
AR_gpt-4o_5_119_2362,C1
AR_gpt-4o_5_119_2363,C1
AR_gpt-4o_5_119_2364,C1
AR_gpt-4o_5_119_2365,C1
AR_gpt-4o_5_119_2366,C1
AR_gpt-4o_5_119_2367,C1
AR_gpt-4o_5_119_2368,C1
AR_gpt-4o_5_119_2369,C1
AR_gpt-4o_5_119_2370,C1
AR_gpt-4o_5_119_2371,C2
AR_gpt-4o_5_119_2372,C2
AR_gpt-4o_5_119_2373,C2
AR_gpt-4o_5_119_2374,C2
AR_gpt-4o_5_119_2375,C2
AR_gpt-4o_5_119_2376,C2
AR_gpt-4o_5_119_2377,C2
AR_gpt-4o_5_119_2378,C2
AR_gpt-4o_5_119_2379,C2
AR_gpt-4o_5_119_2380,C2
AR_gpt-4o_5_120_2381,C1
AR_gpt-4o_5_120_2382,C1
AR_gpt-4o_5_120_2383,C1
AR_gpt-4o_5_120_2384,C1
AR_gpt-4o_5_120_2385,C1
AR_gpt-4o_5_120_2386,C1
AR_gpt-4o_5_120_2387,C1
AR_gpt-4o_5_120_2388,C1
AR_gpt-4o_5_120_2389,C1
AR_gpt-4o_5_120_2390,C1
AR_gpt-4o_5_120_2391,C2
AR_gpt-4o_5_120_2392,C2
AR_gpt-4o_5_120_2393,C2
AR_gpt-4o_5_120_2394,C2
AR_gpt-4o_5_120_2395,C2
AR_gpt-4o_5_120_2396,C2
AR_gpt-4o_5_120_2397,C2
AR_gpt-4o_5_120_2398,C2
AR_gpt-4o_5_120_2399,C2
AR_gpt-4o_5_120_2400,C2
AR_gpt-4o_8_121_2401,C1
AR_gpt-4o_8_121_2402,C1
AR_gpt-4o_8_121_2403,C1
AR_gpt-4o_8_121_2404,C1
AR_gpt-4o_8_121_2405,C1
AR_gpt-4o_8_121_2406,C1
AR_gpt-4o_8_121_2407,C1
AR_gpt-4o_8_121_2408,C1
AR_gpt-4o_8_121_2409,C1
AR_gpt-4o_8_121_2410,C1
AR_gpt-4o_8_121_2411,C2
AR_gpt-4o_8_121_2412,C2
AR_gpt-4o_8_121_2413,C2
AR_gpt-4o_8_121_2414,C2
AR_gpt-4o_8_121_2415,C2
AR_gpt-4o_8_121_2416,C2
AR_gpt-4o_8_121_2417,C2
AR_gpt-4o_8_121_2418,C2
AR_gpt-4o_8_121_2419,C2
AR_gpt-4o_8_121_2420,C2
AR_gpt-4o_7_122_2421,C1
AR_gpt-4o_7_122_2422,C1
AR_gpt-4o_7_122_2423,C1
AR_gpt-4o_7_122_2424,C1
AR_gpt-4o_7_122_2425,C1
AR_gpt-4o_7_122_2426,C1
AR_gpt-4o_7_122_2427,C1
AR_gpt-4o_7_122_2428,C1
AR_gpt-4o_7_122_2429,C1
AR_gpt-4o_7_122_2430,C1
AR_gpt-4o_7_122_2431,C2
AR_gpt-4o_7_122_2432,C2
AR_gpt-4o_7_122_2433,C2
AR_gpt-4o_7_122_2434,C2
AR_gpt-4o_7_122_2435,C2
AR_gpt-4o_7_122_2436,C2
AR_gpt-4o_7_122_2437,C2
AR_gpt-4o_7_122_2438,C2
AR_gpt-4o_7_122_2439,C2
AR_gpt-4o_7_122_2440,C2
AR_gpt-4o_7_123_2441,C1
AR_gpt-4o_7_123_2442,C1
AR_gpt-4o_7_123_2443,C1
AR_gpt-4o_7_123_2444,C1
AR_gpt-4o_7_123_2445,C1
AR_gpt-4o_7_123_2446,C1
AR_gpt-4o_7_123_2447,C1
AR_gpt-4o_7_123_2448,C1
AR_gpt-4o_7_123_2449,C1
AR_gpt-4o_7_123_2450,C1
AR_gpt-4o_7_123_2451,C2
AR_gpt-4o_7_123_2452,C2
AR_gpt-4o_7_123_2453,C2
AR_gpt-4o_7_123_2454,C2
AR_gpt-4o_7_123_2455,C2
AR_gpt-4o_7_123_2456,C2
AR_gpt-4o_7_123_2457,C2
AR_gpt-4o_7_123_2458,C2
AR_gpt-4o_7_123_2459,C2
AR_gpt-4o_7_123_2460,C2
AR_gpt-4o_15_124_2461,C1
AR_gpt-4o_15_124_2462,C1
AR_gpt-4o_15_124_2463,C1
AR_gpt-4o_15_124_2464,C1
AR_gpt-4o_15_124_2465,C1
AR_gpt-4o_15_124_2466,C1
AR_gpt-4o_15_124_2467,C1
AR_gpt-4o_15_124_2468,C1
AR_gpt-4o_15_124_2469,C1
AR_gpt-4o_15_124_2470,C1
AR_gpt-4o_15_124_2471,C2
AR_gpt-4o_15_124_2472,C2
AR_gpt-4o_15_124_2473,C2
AR_gpt-4o_15_124_2474,C2
AR_gpt-4o_15_124_2475,C2
AR_gpt-4o_15_124_2476,C2
AR_gpt-4o_15_124_2477,C2
AR_gpt-4o_15_124_2478,C2
AR_gpt-4o_15_124_2479,C2
AR_gpt-4o_15_124_2480,C2
AR_gpt-4o_7_125_2481,C1
AR_gpt-4o_7_125_2482,C1
AR_gpt-4o_7_125_2483,C1
AR_gpt-4o_7_125_2484,C1
AR_gpt-4o_7_125_2485,C1
AR_gpt-4o_7_125_2486,C1
AR_gpt-4o_7_125_2487,C1
AR_gpt-4o_7_125_2488,C1
AR_gpt-4o_7_125_2489,C1
AR_gpt-4o_7_125_2490,C1
AR_gpt-4o_7_125_2491,C2
AR_gpt-4o_7_125_2492,C2
AR_gpt-4o_7_125_2493,C2
AR_gpt-4o_7_125_2494,C2
AR_gpt-4o_7_125_2495,C2
AR_gpt-4o_7_125_2496,C2
AR_gpt-4o_7_125_2497,C2
AR_gpt-4o_7_125_2498,C2
AR_gpt-4o_7_125_2499,C2
AR_gpt-4o_7_125_2500,C2
AR_gpt-4o_15_126_2501,C1
AR_gpt-4o_15_126_2502,C1
AR_gpt-4o_15_126_2503,C1
AR_gpt-4o_15_126_2504,C1
AR_gpt-4o_15_126_2505,C1
AR_gpt-4o_15_126_2506,C1
AR_gpt-4o_15_126_2507,C1
AR_gpt-4o_15_126_2508,C1
AR_gpt-4o_15_126_2509,C1
AR_gpt-4o_15_126_2510,C1
AR_gpt-4o_15_126_2511,C2
AR_gpt-4o_15_126_2512,C2
AR_gpt-4o_15_126_2513,C2
AR_gpt-4o_15_126_2514,C2
AR_gpt-4o_15_126_2515,C2
AR_gpt-4o_15_126_2516,C2
AR_gpt-4o_15_126_2517,C2
AR_gpt-4o_15_126_2518,C2
AR_gpt-4o_15_126_2519,C2
AR_gpt-4o_15_126_2520,C2
AR_gpt-4o_7_127_2521,C1
AR_gpt-4o_7_127_2522,C1
AR_gpt-4o_7_127_2523,C1
AR_gpt-4o_7_127_2524,C1
AR_gpt-4o_7_127_2525,C1
AR_gpt-4o_7_127_2526,C1
AR_gpt-4o_7_127_2527,C1
AR_gpt-4o_7_127_2528,C1
AR_gpt-4o_7_127_2529,C1
AR_gpt-4o_7_127_2530,C1
AR_gpt-4o_7_127_2531,C2
AR_gpt-4o_7_127_2532,C2
AR_gpt-4o_7_127_2533,C2
AR_gpt-4o_7_127_2534,C2
AR_gpt-4o_7_127_2535,C2
AR_gpt-4o_7_127_2536,C2
AR_gpt-4o_7_127_2537,C2
AR_gpt-4o_7_127_2538,C2
AR_gpt-4o_7_127_2539,C2
AR_gpt-4o_7_127_2540,C2
AR_gpt-4o_5_128_2541,C1
AR_gpt-4o_5_128_2542,C1
AR_gpt-4o_5_128_2543,C1
AR_gpt-4o_5_128_2544,C1
AR_gpt-4o_5_128_2545,C1
AR_gpt-4o_5_128_2546,C1
AR_gpt-4o_5_128_2547,C1
AR_gpt-4o_5_128_2548,C1
AR_gpt-4o_5_128_2549,C1
AR_gpt-4o_5_128_2550,C1
AR_gpt-4o_5_128_2551,C2
AR_gpt-4o_5_128_2552,C2
AR_gpt-4o_5_128_2553,C2
AR_gpt-4o_5_128_2554,C2
AR_gpt-4o_5_128_2555,C2
AR_gpt-4o_5_128_2556,C2
AR_gpt-4o_5_128_2557,C2
AR_gpt-4o_5_128_2558,C2
AR_gpt-4o_5_128_2559,C2
AR_gpt-4o_5_128_2560,C2
AR_gpt-4o_6_129_2561,C1
AR_gpt-4o_6_129_2562,C1
AR_gpt-4o_6_129_2563,C1
AR_gpt-4o_6_129_2564,C1
AR_gpt-4o_6_129_2565,C1
AR_gpt-4o_6_129_2566,C1
AR_gpt-4o_6_129_2567,C1
AR_gpt-4o_6_129_2568,C1
AR_gpt-4o_6_129_2569,C1
AR_gpt-4o_6_129_2570,C1
AR_gpt-4o_6_129_2571,C2
AR_gpt-4o_6_129_2572,C2
AR_gpt-4o_6_129_2573,C2
AR_gpt-4o_6_129_2574,C2
AR_gpt-4o_6_129_2575,C2
AR_gpt-4o_6_129_2576,C2
AR_gpt-4o_6_129_2577,C2
AR_gpt-4o_6_129_2578,C2
AR_gpt-4o_6_129_2579,C2
AR_gpt-4o_6_129_2580,C2
AR_gpt-4o_10_130_2581,C1
AR_gpt-4o_10_130_2582,C1
AR_gpt-4o_10_130_2583,C1
AR_gpt-4o_10_130_2584,C1
AR_gpt-4o_10_130_2585,C1
AR_gpt-4o_10_130_2586,C1
AR_gpt-4o_10_130_2587,C1
AR_gpt-4o_10_130_2588,C1
AR_gpt-4o_10_130_2589,C1
AR_gpt-4o_10_130_2590,C1
AR_gpt-4o_10_130_2591,C2
AR_gpt-4o_10_130_2592,C2
AR_gpt-4o_10_130_2593,C2
AR_gpt-4o_10_130_2594,C2
AR_gpt-4o_10_130_2595,C2
AR_gpt-4o_10_130_2596,C2
AR_gpt-4o_10_130_2597,C2
AR_gpt-4o_10_130_2598,C2
AR_gpt-4o_10_130_2599,C2
AR_gpt-4o_10_130_2600,C2
AR_gpt-4o_10_131_2601,C1
AR_gpt-4o_10_131_2602,C1
AR_gpt-4o_10_131_2603,C1
AR_gpt-4o_10_131_2604,C1
AR_gpt-4o_10_131_2605,C1
AR_gpt-4o_10_131_2606,C1
AR_gpt-4o_10_131_2607,C1
AR_gpt-4o_10_131_2608,C1
AR_gpt-4o_10_131_2609,C1
AR_gpt-4o_10_131_2610,C1
AR_gpt-4o_10_131_2611,C2
AR_gpt-4o_10_131_2612,C2
AR_gpt-4o_10_131_2613,C2
AR_gpt-4o_10_131_2614,C2
AR_gpt-4o_10_131_2615,C2
AR_gpt-4o_10_131_2616,C2
AR_gpt-4o_10_131_2617,C2
AR_gpt-4o_10_131_2618,C2
AR_gpt-4o_10_131_2619,C2
AR_gpt-4o_10_131_2620,C2
AR_gpt-4o_14_132_2621,C1
AR_gpt-4o_14_132_2622,C1
AR_gpt-4o_14_132_2623,C1
AR_gpt-4o_14_132_2624,C1
AR_gpt-4o_14_132_2625,C1
AR_gpt-4o_14_132_2626,C1
AR_gpt-4o_14_132_2627,C1
AR_gpt-4o_14_132_2628,C1
AR_gpt-4o_14_132_2629,C1
AR_gpt-4o_14_132_2630,C1
AR_gpt-4o_14_132_2631,C2
AR_gpt-4o_14_132_2632,C2
AR_gpt-4o_14_132_2633,C2
AR_gpt-4o_14_132_2634,C2
AR_gpt-4o_14_132_2635,C2
AR_gpt-4o_14_132_2636,C2
AR_gpt-4o_14_132_2637,C2
AR_gpt-4o_14_132_2638,C2
AR_gpt-4o_14_132_2639,C2
AR_gpt-4o_14_132_2640,C2
AR_gpt-4o_12_133_2641,C1
AR_gpt-4o_12_133_2642,C1
AR_gpt-4o_12_133_2643,C1
AR_gpt-4o_12_133_2644,C1
AR_gpt-4o_12_133_2645,C1
AR_gpt-4o_12_133_2646,C1
AR_gpt-4o_12_133_2647,C1
AR_gpt-4o_12_133_2648,C1
AR_gpt-4o_12_133_2649,C1
AR_gpt-4o_12_133_2650,C1
AR_gpt-4o_12_133_2651,C2
AR_gpt-4o_12_133_2652,C2
AR_gpt-4o_12_133_2653,C2
AR_gpt-4o_12_133_2654,C2
AR_gpt-4o_12_133_2655,C2
AR_gpt-4o_12_133_2656,C2
AR_gpt-4o_12_133_2657,C2
AR_gpt-4o_12_133_2658,C2
AR_gpt-4o_12_133_2659,C2
AR_gpt-4o_12_133_2660,C2
AR_gpt-4o_12_134_2661,C1
AR_gpt-4o_12_134_2662,C1
AR_gpt-4o_12_134_2663,C1
AR_gpt-4o_12_134_2664,C1
AR_gpt-4o_12_134_2665,C1
AR_gpt-4o_12_134_2666,C1
AR_gpt-4o_12_134_2667,C1
AR_gpt-4o_12_134_2668,C1
AR_gpt-4o_12_134_2669,C1
AR_gpt-4o_12_134_2670,C1
AR_gpt-4o_12_134_2671,C2
AR_gpt-4o_12_134_2672,C2
AR_gpt-4o_12_134_2673,C2
AR_gpt-4o_12_134_2674,C2
AR_gpt-4o_12_134_2675,C2
AR_gpt-4o_12_134_2676,C2
AR_gpt-4o_12_134_2677,C2
AR_gpt-4o_12_134_2678,C2
AR_gpt-4o_12_134_2679,C2
AR_gpt-4o_12_134_2680,C2
AR_gpt-4o_13_135_2681,C1
AR_gpt-4o_13_135_2682,C1
AR_gpt-4o_13_135_2683,C1
AR_gpt-4o_13_135_2684,C1
AR_gpt-4o_13_135_2685,C1
AR_gpt-4o_13_135_2686,C1
AR_gpt-4o_13_135_2687,C1
AR_gpt-4o_13_135_2688,C1
AR_gpt-4o_13_135_2689,C1
AR_gpt-4o_13_135_2690,C1
AR_gpt-4o_13_135_2691,C2
AR_gpt-4o_13_135_2692,C2
AR_gpt-4o_13_135_2693,C2
AR_gpt-4o_13_135_2694,C2
AR_gpt-4o_13_135_2695,C2
AR_gpt-4o_13_135_2696,C2
AR_gpt-4o_13_135_2697,C2
AR_gpt-4o_13_135_2698,C2
AR_gpt-4o_13_135_2699,C2
AR_gpt-4o_13_135_2700,C2
AR_gpt-4o_13_136_2701,C1
AR_gpt-4o_13_136_2702,C1
AR_gpt-4o_13_136_2703,C1
AR_gpt-4o_13_136_2704,C1
AR_gpt-4o_13_136_2705,C1
AR_gpt-4o_13_136_2706,C1
AR_gpt-4o_13_136_2707,C1
AR_gpt-4o_13_136_2708,C1
AR_gpt-4o_13_136_2709,C1
AR_gpt-4o_13_136_2710,C1
AR_gpt-4o_13_136_2711,C2
AR_gpt-4o_13_136_2712,C2
AR_gpt-4o_13_136_2713,C2
AR_gpt-4o_13_136_2714,C2
AR_gpt-4o_13_136_2715,C2
AR_gpt-4o_13_136_2716,C2
AR_gpt-4o_13_136_2717,C2
AR_gpt-4o_13_136_2718,C2
AR_gpt-4o_13_136_2719,C2
AR_gpt-4o_13_136_2720,C2
AR_gpt-4o_16_137_2721,C1
AR_gpt-4o_16_137_2722,C1
AR_gpt-4o_16_137_2723,C1
AR_gpt-4o_16_137_2724,C1
AR_gpt-4o_16_137_2725,C1
AR_gpt-4o_16_137_2726,C1
AR_gpt-4o_16_137_2727,C1
AR_gpt-4o_16_137_2728,C1
AR_gpt-4o_16_137_2729,C1
AR_gpt-4o_16_137_2730,C1
AR_gpt-4o_16_137_2731,C2
AR_gpt-4o_16_137_2732,C2
AR_gpt-4o_16_137_2733,C2
AR_gpt-4o_16_137_2734,C2
AR_gpt-4o_16_137_2735,C2
AR_gpt-4o_16_137_2736,C2
AR_gpt-4o_16_137_2737,C2
AR_gpt-4o_16_137_2738,C2
AR_gpt-4o_16_137_2739,C2
AR_gpt-4o_16_137_2740,C2
AR_gpt-4o_16_138_2741,C1
AR_gpt-4o_16_138_2742,C1
AR_gpt-4o_16_138_2743,C1
AR_gpt-4o_16_138_2744,C1
AR_gpt-4o_16_138_2745,C1
AR_gpt-4o_16_138_2746,C1
AR_gpt-4o_16_138_2747,C1
AR_gpt-4o_16_138_2748,C1
AR_gpt-4o_16_138_2749,C1
AR_gpt-4o_16_138_2750,C1
AR_gpt-4o_16_138_2751,C2
AR_gpt-4o_16_138_2752,C2
AR_gpt-4o_16_138_2753,C2
AR_gpt-4o_16_138_2754,C2
AR_gpt-4o_16_138_2755,C2
AR_gpt-4o_16_138_2756,C2
AR_gpt-4o_16_138_2757,C2
AR_gpt-4o_16_138_2758,C2
AR_gpt-4o_16_138_2759,C2
AR_gpt-4o_16_138_2760,C2
AR_gpt-4o_11_139_2761,C1
AR_gpt-4o_11_139_2762,C1
AR_gpt-4o_11_139_2763,C1
AR_gpt-4o_11_139_2764,C1
AR_gpt-4o_11_139_2765,C1
AR_gpt-4o_11_139_2766,C1
AR_gpt-4o_11_139_2767,C1
AR_gpt-4o_11_139_2768,C1
AR_gpt-4o_11_139_2769,C1
AR_gpt-4o_11_139_2770,C1
AR_gpt-4o_11_139_2771,C2
AR_gpt-4o_11_139_2772,C2
AR_gpt-4o_11_139_2773,C2
AR_gpt-4o_11_139_2774,C2
AR_gpt-4o_11_139_2775,C2
AR_gpt-4o_11_139_2776,C2
AR_gpt-4o_11_139_2777,C2
AR_gpt-4o_11_139_2778,C2
AR_gpt-4o_11_139_2779,C2
AR_gpt-4o_11_139_2780,C2
AR_gpt-4o_11_140_2781,C1
AR_gpt-4o_11_140_2782,C1
AR_gpt-4o_11_140_2783,C1
AR_gpt-4o_11_140_2784,C1
AR_gpt-4o_11_140_2785,C1
AR_gpt-4o_11_140_2786,C1
AR_gpt-4o_11_140_2787,C1
AR_gpt-4o_11_140_2788,C1
AR_gpt-4o_11_140_2789,C1
AR_gpt-4o_11_140_2790,C1
AR_gpt-4o_11_140_2791,C2
AR_gpt-4o_11_140_2792,C2
AR_gpt-4o_11_140_2793,C2
AR_gpt-4o_11_140_2794,C2
AR_gpt-4o_11_140_2795,C2
AR_gpt-4o_11_140_2796,C2
AR_gpt-4o_11_140_2797,C2
AR_gpt-4o_11_140_2798,C2
AR_gpt-4o_11_140_2799,C2
AR_gpt-4o_11_140_2800,C2
AR_gpt-4o_4_141_2801,C1
AR_gpt-4o_4_141_2802,C1
AR_gpt-4o_4_141_2803,C1
AR_gpt-4o_4_141_2804,C1
AR_gpt-4o_4_141_2805,C1
AR_gpt-4o_4_141_2806,C1
AR_gpt-4o_4_141_2807,C1
AR_gpt-4o_4_141_2808,C1
AR_gpt-4o_4_141_2809,C1
AR_gpt-4o_4_141_2810,C1
AR_gpt-4o_4_141_2811,C2
AR_gpt-4o_4_141_2812,C2
AR_gpt-4o_4_141_2813,C2
AR_gpt-4o_4_141_2814,C2
AR_gpt-4o_4_141_2815,C2
AR_gpt-4o_4_141_2816,C2
AR_gpt-4o_4_141_2817,C2
AR_gpt-4o_4_141_2818,C2
AR_gpt-4o_4_141_2819,C2
AR_gpt-4o_4_141_2820,C2
AR_gpt-4o_4_142_2821,C1
AR_gpt-4o_4_142_2822,C1
AR_gpt-4o_4_142_2823,C1
AR_gpt-4o_4_142_2824,C1
AR_gpt-4o_4_142_2825,C1
AR_gpt-4o_4_142_2826,C1
AR_gpt-4o_4_142_2827,C1
AR_gpt-4o_4_142_2828,C1
AR_gpt-4o_4_142_2829,C1
AR_gpt-4o_4_142_2830,C1
AR_gpt-4o_4_142_2831,C2
AR_gpt-4o_4_142_2832,C2
AR_gpt-4o_4_142_2833,C2
AR_gpt-4o_4_142_2834,C2
AR_gpt-4o_4_142_2835,C2
AR_gpt-4o_4_142_2836,C2
AR_gpt-4o_4_142_2837,C2
AR_gpt-4o_4_142_2838,C2
AR_gpt-4o_4_142_2839,C2
AR_gpt-4o_4_142_2840,C2
AR_gpt-4o_2_143_2841,C1
AR_gpt-4o_2_143_2842,C1
AR_gpt-4o_2_143_2843,C1
AR_gpt-4o_2_143_2844,C1
AR_gpt-4o_2_143_2845,C1
AR_gpt-4o_2_143_2846,C1
